channel_index,phase_index,phase_time,phase_score,phase_type
479,1268,2025-04-23T12:32:42.680,0.365,P
480,1219,2025-04-23T12:32:42.190,0.303,P
480,1228,2025-04-23T12:32:42.280,0.354,S
480,1243,2025-04-23T12:32:42.430,0.742,P
480,1251,2025-04-23T12:32:42.510,0.393,S
480,1268,2025-04-23T12:32:42.680,0.365,P
481,1227,2025-04-23T12:32:42.270,0.354,S
481,1243,2025-04-23T12:32:42.430,0.750,P
481,1251,2025-04-23T12:32:42.510,0.400,S
481,1268,2025-04-23T12:32:42.680,0.365,P
482,1227,2025-04-23T12:32:42.270,0.355,S
482,1243,2025-04-23T12:32:42.430,0.754,P
482,1251,2025-04-23T12:32:42.510,0.410,S
482,1268,2025-04-23T12:32:42.680,0.365,P
483,1227,2025-04-23T12:32:42.270,0.359,S
483,1244,2025-04-23T12:32:42.440,0.754,P
483,1251,2025-04-23T12:32:42.510,0.416,S
483,1268,2025-04-23T12:32:42.680,0.363,P
484,1227,2025-04-23T12:32:42.270,0.361,S
484,1244,2025-04-23T12:32:42.440,0.750,P
484,1251,2025-04-23T12:32:42.510,0.422,S
484,1268,2025-04-23T12:32:42.680,0.363,P
485,1227,2025-04-23T12:32:42.270,0.365,S
485,1244,2025-04-23T12:32:42.440,0.734,P
485,1251,2025-04-23T12:32:42.510,0.428,S
485,1268,2025-04-23T12:32:42.680,0.363,P
486,1227,2025-04-23T12:32:42.270,0.367,S
486,1244,2025-04-23T12:32:42.440,0.719,P
486,1250,2025-04-23T12:32:42.500,0.434,S
486,1268,2025-04-23T12:32:42.680,0.367,P
487,1227,2025-04-23T12:32:42.270,0.369,S
487,1244,2025-04-23T12:32:42.440,0.699,P
487,1250,2025-04-23T12:32:42.500,0.439,S
487,1269,2025-04-23T12:32:42.690,0.375,P
488,1228,2025-04-23T12:32:42.280,0.373,S
488,1244,2025-04-23T12:32:42.440,0.680,P
488,1251,2025-04-23T12:32:42.510,0.449,S
488,1270,2025-04-23T12:32:42.700,0.387,P
489,1228,2025-04-23T12:32:42.280,0.375,S
489,1244,2025-04-23T12:32:42.440,0.664,P
489,1251,2025-04-23T12:32:42.510,0.459,S
489,1270,2025-04-23T12:32:42.700,0.400,P
490,1228,2025-04-23T12:32:42.280,0.375,S
490,1244,2025-04-23T12:32:42.440,0.648,P
490,1251,2025-04-23T12:32:42.510,0.471,S
490,1270,2025-04-23T12:32:42.700,0.404,P
491,1227,2025-04-23T12:32:42.270,0.373,S
491,1245,2025-04-23T12:32:42.450,0.641,P
491,1251,2025-04-23T12:32:42.510,0.480,S
491,1270,2025-04-23T12:32:42.700,0.402,P
492,1228,2025-04-23T12:32:42.280,0.371,S
492,1246,2025-04-23T12:32:42.460,0.637,P
492,1251,2025-04-23T12:32:42.510,0.496,S
492,1270,2025-04-23T12:32:42.700,0.398,P
493,1227,2025-04-23T12:32:42.270,0.367,S
493,1246,2025-04-23T12:32:42.460,0.633,P
493,1251,2025-04-23T12:32:42.510,0.512,S
493,1270,2025-04-23T12:32:42.700,0.393,P
494,1226,2025-04-23T12:32:42.260,0.361,S
494,1246,2025-04-23T12:32:42.460,0.629,P
494,1251,2025-04-23T12:32:42.510,0.527,S
494,1270,2025-04-23T12:32:42.700,0.393,P
495,1226,2025-04-23T12:32:42.260,0.357,S
495,1246,2025-04-23T12:32:42.460,0.621,P
495,1251,2025-04-23T12:32:42.510,0.543,S
495,1270,2025-04-23T12:32:42.700,0.396,P
496,1235,2025-04-23T12:32:42.350,0.357,S
496,1246,2025-04-23T12:32:42.460,0.617,P
496,1251,2025-04-23T12:32:42.510,0.559,S
496,1270,2025-04-23T12:32:42.700,0.400,P
497,1237,2025-04-23T12:32:42.370,0.365,S
497,1246,2025-04-23T12:32:42.460,0.617,P
497,1251,2025-04-23T12:32:42.510,0.570,S
497,1270,2025-04-23T12:32:42.700,0.400,P
498,1237,2025-04-23T12:32:42.370,0.379,S
498,1245,2025-04-23T12:32:42.450,0.621,P
498,1251,2025-04-23T12:32:42.510,0.582,S
498,1270,2025-04-23T12:32:42.700,0.393,P
499,1238,2025-04-23T12:32:42.380,0.393,S
499,1246,2025-04-23T12:32:42.460,0.629,P
499,1251,2025-04-23T12:32:42.510,0.590,S
499,1270,2025-04-23T12:32:42.700,0.381,P
500,1238,2025-04-23T12:32:42.380,0.402,S
500,1246,2025-04-23T12:32:42.460,0.629,P
500,1251,2025-04-23T12:32:42.510,0.598,S
500,1270,2025-04-23T12:32:42.700,0.369,P
501,1238,2025-04-23T12:32:42.380,0.406,S
501,1246,2025-04-23T12:32:42.460,0.629,P
501,1251,2025-04-23T12:32:42.510,0.609,S
501,1270,2025-04-23T12:32:42.700,0.359,P
502,1238,2025-04-23T12:32:42.380,0.404,S
502,1246,2025-04-23T12:32:42.460,0.617,P
502,1251,2025-04-23T12:32:42.510,0.617,S
502,1270,2025-04-23T12:32:42.700,0.359,P
503,1238,2025-04-23T12:32:42.380,0.400,S
503,1246,2025-04-23T12:32:42.460,0.602,P
503,1251,2025-04-23T12:32:42.510,0.633,S
503,1270,2025-04-23T12:32:42.700,0.365,P
504,1246,2025-04-23T12:32:42.460,0.582,P
504,1251,2025-04-23T12:32:42.510,0.645,S
504,1270,2025-04-23T12:32:42.700,0.377,P
505,1225,2025-04-23T12:32:42.250,0.381,S
505,1246,2025-04-23T12:32:42.460,0.559,P
505,1251,2025-04-23T12:32:42.510,0.660,S
505,1270,2025-04-23T12:32:42.700,0.389,P
506,1225,2025-04-23T12:32:42.250,0.385,S
506,1246,2025-04-23T12:32:42.460,0.539,P
506,1251,2025-04-23T12:32:42.510,0.680,S
506,1270,2025-04-23T12:32:42.700,0.393,P
507,1225,2025-04-23T12:32:42.250,0.391,S
507,1246,2025-04-23T12:32:42.460,0.520,P
507,1251,2025-04-23T12:32:42.510,0.691,S
507,1270,2025-04-23T12:32:42.700,0.389,P
508,1225,2025-04-23T12:32:42.250,0.395,S
508,1246,2025-04-23T12:32:42.460,0.512,P
508,1251,2025-04-23T12:32:42.510,0.707,S
508,1270,2025-04-23T12:32:42.700,0.379,P
509,1225,2025-04-23T12:32:42.250,0.395,S
509,1246,2025-04-23T12:32:42.460,0.504,P
509,1251,2025-04-23T12:32:42.510,0.719,S
509,1269,2025-04-23T12:32:42.690,0.365,P
510,1226,2025-04-23T12:32:42.260,0.391,S
510,1246,2025-04-23T12:32:42.460,0.496,P
510,1251,2025-04-23T12:32:42.510,0.734,S
510,1269,2025-04-23T12:32:42.690,0.359,P
511,1219,2025-04-23T12:32:42.190,0.385,S
511,1246,2025-04-23T12:32:42.460,0.486,P
511,1251,2025-04-23T12:32:42.510,0.742,S
511,1268,2025-04-23T12:32:42.680,0.354,P
512,1226,2025-04-23T12:32:42.260,0.381,S
512,1246,2025-04-23T12:32:42.460,0.482,P
512,1251,2025-04-23T12:32:42.510,0.754,S
512,1268,2025-04-23T12:32:42.680,0.352,P
512,1272,2025-04-23T12:32:42.720,0.307,S
513,1246,2025-04-23T12:32:42.460,0.482,P
513,1251,2025-04-23T12:32:42.510,0.758,S
513,1268,2025-04-23T12:32:42.680,0.346,P
513,1272,2025-04-23T12:32:42.720,0.332,S
514,1246,2025-04-23T12:32:42.460,0.494,P
514,1251,2025-04-23T12:32:42.510,0.762,S
514,1268,2025-04-23T12:32:42.680,0.336,P
514,1272,2025-04-23T12:32:42.720,0.350,S
515,1226,2025-04-23T12:32:42.260,0.391,S
515,1246,2025-04-23T12:32:42.460,0.508,P
515,1251,2025-04-23T12:32:42.510,0.762,S
515,1268,2025-04-23T12:32:42.680,0.326,P
515,1282,2025-04-23T12:32:42.820,0.375,S
516,1226,2025-04-23T12:32:42.260,0.398,S
516,1246,2025-04-23T12:32:42.460,0.527,P
516,1251,2025-04-23T12:32:42.510,0.762,S
516,1268,2025-04-23T12:32:42.680,0.316,P
516,1282,2025-04-23T12:32:42.820,0.402,S
517,1226,2025-04-23T12:32:42.260,0.406,S
517,1246,2025-04-23T12:32:42.460,0.547,P
517,1251,2025-04-23T12:32:42.510,0.758,S
517,1268,2025-04-23T12:32:42.680,0.312,P
517,1281,2025-04-23T12:32:42.810,0.412,S
518,1226,2025-04-23T12:32:42.260,0.410,S
518,1246,2025-04-23T12:32:42.460,0.559,P
518,1251,2025-04-23T12:32:42.510,0.750,S
518,1267,2025-04-23T12:32:42.670,0.311,P
518,1273,2025-04-23T12:32:42.730,0.424,S
519,1226,2025-04-23T12:32:42.260,0.410,S
519,1246,2025-04-23T12:32:42.460,0.562,P
519,1252,2025-04-23T12:32:42.520,0.750,S
519,1268,2025-04-23T12:32:42.680,0.311,P
519,1274,2025-04-23T12:32:42.740,0.441,S
520,1226,2025-04-23T12:32:42.260,0.410,S
520,1238,2025-04-23T12:32:42.380,0.398,S
520,1246,2025-04-23T12:32:42.460,0.562,P
520,1252,2025-04-23T12:32:42.520,0.746,S
520,1268,2025-04-23T12:32:42.680,0.309,P
520,1275,2025-04-23T12:32:42.750,0.447,S
521,1226,2025-04-23T12:32:42.260,0.408,S
521,1246,2025-04-23T12:32:42.460,0.559,P
521,1252,2025-04-23T12:32:42.520,0.742,S
521,1268,2025-04-23T12:32:42.680,0.305,P
521,1275,2025-04-23T12:32:42.750,0.443,S
522,1226,2025-04-23T12:32:42.260,0.410,S
522,1247,2025-04-23T12:32:42.470,0.555,P
522,1252,2025-04-23T12:32:42.520,0.730,S
522,1276,2025-04-23T12:32:42.760,0.434,S
523,1226,2025-04-23T12:32:42.260,0.414,S
523,1247,2025-04-23T12:32:42.470,0.555,P
523,1252,2025-04-23T12:32:42.520,0.715,S
523,1276,2025-04-23T12:32:42.760,0.422,S
524,1226,2025-04-23T12:32:42.260,0.416,S
524,1247,2025-04-23T12:32:42.470,0.551,P
524,1252,2025-04-23T12:32:42.520,0.707,S
524,1276,2025-04-23T12:32:42.760,0.408,S
525,1227,2025-04-23T12:32:42.270,0.416,S
525,1247,2025-04-23T12:32:42.470,0.543,P
525,1252,2025-04-23T12:32:42.520,0.699,S
525,1276,2025-04-23T12:32:42.760,0.395,S
526,1227,2025-04-23T12:32:42.270,0.410,S
526,1247,2025-04-23T12:32:42.470,0.527,P
526,1252,2025-04-23T12:32:42.520,0.699,S
526,1276,2025-04-23T12:32:42.760,0.389,S
527,1227,2025-04-23T12:32:42.270,0.402,S
527,1247,2025-04-23T12:32:42.470,0.508,P
527,1252,2025-04-23T12:32:42.520,0.703,S
527,1276,2025-04-23T12:32:42.760,0.393,S
528,1227,2025-04-23T12:32:42.270,0.398,S
528,1247,2025-04-23T12:32:42.470,0.484,P
528,1252,2025-04-23T12:32:42.520,0.711,S
528,1276,2025-04-23T12:32:42.760,0.408,S
529,1227,2025-04-23T12:32:42.270,0.393,S
529,1247,2025-04-23T12:32:42.470,0.461,P
529,1252,2025-04-23T12:32:42.520,0.715,S
529,1276,2025-04-23T12:32:42.760,0.434,S
530,1227,2025-04-23T12:32:42.270,0.395,S
530,1247,2025-04-23T12:32:42.470,0.447,P
530,1252,2025-04-23T12:32:42.520,0.719,S
530,1276,2025-04-23T12:32:42.760,0.461,S
531,1227,2025-04-23T12:32:42.270,0.400,S
531,1232,2025-04-23T12:32:42.320,0.303,P
531,1247,2025-04-23T12:32:42.470,0.441,P
531,1253,2025-04-23T12:32:42.530,0.719,S
531,1276,2025-04-23T12:32:42.760,0.488,S
532,1227,2025-04-23T12:32:42.270,0.406,S
532,1247,2025-04-23T12:32:42.470,0.443,P
532,1253,2025-04-23T12:32:42.530,0.719,S
532,1276,2025-04-23T12:32:42.760,0.512,S
533,1227,2025-04-23T12:32:42.270,0.416,S
533,1247,2025-04-23T12:32:42.470,0.453,P
533,1253,2025-04-23T12:32:42.530,0.711,S
533,1276,2025-04-23T12:32:42.760,0.535,S
534,1227,2025-04-23T12:32:42.270,0.420,S
534,1247,2025-04-23T12:32:42.470,0.461,P
534,1253,2025-04-23T12:32:42.530,0.699,S
534,1276,2025-04-23T12:32:42.760,0.551,S
535,1227,2025-04-23T12:32:42.270,0.424,S
535,1232,2025-04-23T12:32:42.320,0.301,P
535,1247,2025-04-23T12:32:42.470,0.469,P
535,1253,2025-04-23T12:32:42.530,0.691,S
535,1276,2025-04-23T12:32:42.760,0.562,S
536,1227,2025-04-23T12:32:42.270,0.424,S
536,1232,2025-04-23T12:32:42.320,0.303,P
536,1247,2025-04-23T12:32:42.470,0.473,P
536,1253,2025-04-23T12:32:42.530,0.676,S
536,1277,2025-04-23T12:32:42.770,0.562,S
537,1227,2025-04-23T12:32:42.270,0.424,S
537,1232,2025-04-23T12:32:42.320,0.307,P
537,1248,2025-04-23T12:32:42.480,0.479,P
537,1253,2025-04-23T12:32:42.530,0.656,S
537,1277,2025-04-23T12:32:42.770,0.551,S
538,1227,2025-04-23T12:32:42.270,0.428,S
538,1248,2025-04-23T12:32:42.480,0.488,P
538,1253,2025-04-23T12:32:42.530,0.637,S
538,1277,2025-04-23T12:32:42.770,0.527,S
539,1227,2025-04-23T12:32:42.270,0.430,S
539,1233,2025-04-23T12:32:42.330,0.322,P
539,1248,2025-04-23T12:32:42.480,0.494,P
539,1253,2025-04-23T12:32:42.530,0.617,S
539,1276,2025-04-23T12:32:42.760,0.500,S
540,1227,2025-04-23T12:32:42.270,0.434,S
540,1233,2025-04-23T12:32:42.330,0.328,P
540,1248,2025-04-23T12:32:42.480,0.492,P
540,1253,2025-04-23T12:32:42.530,0.605,S
540,1276,2025-04-23T12:32:42.760,0.475,S
541,1227,2025-04-23T12:32:42.270,0.436,S
541,1233,2025-04-23T12:32:42.330,0.328,P
541,1248,2025-04-23T12:32:42.480,0.482,P
541,1253,2025-04-23T12:32:42.530,0.598,S
541,1276,2025-04-23T12:32:42.760,0.449,S
542,1228,2025-04-23T12:32:42.280,0.436,S
542,1233,2025-04-23T12:32:42.330,0.328,P
542,1248,2025-04-23T12:32:42.480,0.463,P
542,1253,2025-04-23T12:32:42.530,0.594,S
542,1276,2025-04-23T12:32:42.760,0.432,S
543,1228,2025-04-23T12:32:42.280,0.432,S
543,1233,2025-04-23T12:32:42.330,0.328,P
543,1248,2025-04-23T12:32:42.480,0.439,P
543,1253,2025-04-23T12:32:42.530,0.605,S
543,1276,2025-04-23T12:32:42.760,0.422,S
544,1228,2025-04-23T12:32:42.280,0.430,S
544,1233,2025-04-23T12:32:42.330,0.326,P
544,1249,2025-04-23T12:32:42.490,0.424,P
544,1253,2025-04-23T12:32:42.530,0.613,S
544,1277,2025-04-23T12:32:42.770,0.432,S
545,1228,2025-04-23T12:32:42.280,0.426,S
545,1233,2025-04-23T12:32:42.330,0.322,P
545,1249,2025-04-23T12:32:42.490,0.412,P
545,1254,2025-04-23T12:32:42.540,0.629,S
545,1277,2025-04-23T12:32:42.770,0.457,S
546,1228,2025-04-23T12:32:42.280,0.426,S
546,1233,2025-04-23T12:32:42.330,0.314,P
546,1249,2025-04-23T12:32:42.490,0.408,P
546,1254,2025-04-23T12:32:42.540,0.652,S
546,1277,2025-04-23T12:32:42.770,0.490,S
547,1228,2025-04-23T12:32:42.280,0.430,S
547,1233,2025-04-23T12:32:42.330,0.309,P
547,1250,2025-04-23T12:32:42.500,0.414,P
547,1254,2025-04-23T12:32:42.540,0.660,S
547,1277,2025-04-23T12:32:42.770,0.523,S
548,1228,2025-04-23T12:32:42.280,0.434,S
548,1233,2025-04-23T12:32:42.330,0.305,P
548,1250,2025-04-23T12:32:42.500,0.428,P
548,1254,2025-04-23T12:32:42.540,0.668,S
548,1277,2025-04-23T12:32:42.770,0.555,S
549,1228,2025-04-23T12:32:42.280,0.438,S
549,1233,2025-04-23T12:32:42.330,0.301,P
549,1249,2025-04-23T12:32:42.490,0.447,P
549,1254,2025-04-23T12:32:42.540,0.672,S
549,1277,2025-04-23T12:32:42.770,0.586,S
550,1228,2025-04-23T12:32:42.280,0.438,S
550,1233,2025-04-23T12:32:42.330,0.301,P
550,1250,2025-04-23T12:32:42.500,0.471,P
550,1254,2025-04-23T12:32:42.540,0.676,S
550,1277,2025-04-23T12:32:42.770,0.613,S
551,1228,2025-04-23T12:32:42.280,0.439,S
551,1233,2025-04-23T12:32:42.330,0.303,P
551,1250,2025-04-23T12:32:42.500,0.488,P
551,1254,2025-04-23T12:32:42.540,0.676,S
551,1277,2025-04-23T12:32:42.770,0.637,S
552,1228,2025-04-23T12:32:42.280,0.438,S
552,1233,2025-04-23T12:32:42.330,0.309,P
552,1249,2025-04-23T12:32:42.490,0.504,P
552,1254,2025-04-23T12:32:42.540,0.668,S
552,1263,2025-04-23T12:32:42.630,0.316,P
552,1277,2025-04-23T12:32:42.770,0.641,S
553,1228,2025-04-23T12:32:42.280,0.438,S
553,1233,2025-04-23T12:32:42.330,0.314,P
553,1249,2025-04-23T12:32:42.490,0.516,P
553,1254,2025-04-23T12:32:42.540,0.645,S
553,1277,2025-04-23T12:32:42.770,0.641,S
554,1228,2025-04-23T12:32:42.280,0.441,S
554,1233,2025-04-23T12:32:42.330,0.320,P
554,1249,2025-04-23T12:32:42.490,0.527,P
554,1254,2025-04-23T12:32:42.540,0.609,S
554,1277,2025-04-23T12:32:42.770,0.629,S
555,1228,2025-04-23T12:32:42.280,0.443,S
555,1233,2025-04-23T12:32:42.330,0.324,P
555,1249,2025-04-23T12:32:42.490,0.535,P
555,1253,2025-04-23T12:32:42.530,0.574,S
555,1277,2025-04-23T12:32:42.770,0.613,S
556,1228,2025-04-23T12:32:42.280,0.445,S
556,1233,2025-04-23T12:32:42.330,0.328,P
556,1249,2025-04-23T12:32:42.490,0.539,P
556,1253,2025-04-23T12:32:42.530,0.555,S
556,1277,2025-04-23T12:32:42.770,0.590,S
557,1228,2025-04-23T12:32:42.280,0.449,S
557,1233,2025-04-23T12:32:42.330,0.328,P
557,1249,2025-04-23T12:32:42.490,0.531,P
557,1253,2025-04-23T12:32:42.530,0.531,S
557,1277,2025-04-23T12:32:42.770,0.566,S
558,1228,2025-04-23T12:32:42.280,0.447,S
558,1233,2025-04-23T12:32:42.330,0.328,P
558,1253,2025-04-23T12:32:42.530,0.516,S
558,1257,2025-04-23T12:32:42.570,0.527,P
558,1278,2025-04-23T12:32:42.780,0.543,S
559,1228,2025-04-23T12:32:42.280,0.447,S
559,1233,2025-04-23T12:32:42.330,0.328,P
559,1253,2025-04-23T12:32:42.530,0.512,S
559,1257,2025-04-23T12:32:42.570,0.555,P
559,1278,2025-04-23T12:32:42.780,0.531,S
560,1228,2025-04-23T12:32:42.280,0.445,S
560,1233,2025-04-23T12:32:42.330,0.328,P
560,1253,2025-04-23T12:32:42.530,0.508,S
560,1257,2025-04-23T12:32:42.570,0.559,P
560,1279,2025-04-23T12:32:42.790,0.539,S
561,1228,2025-04-23T12:32:42.280,0.441,S
561,1233,2025-04-23T12:32:42.330,0.328,P
561,1253,2025-04-23T12:32:42.530,0.500,S
561,1257,2025-04-23T12:32:42.570,0.543,P
561,1279,2025-04-23T12:32:42.790,0.551,S
562,1228,2025-04-23T12:32:42.280,0.443,S
562,1233,2025-04-23T12:32:42.330,0.328,P
562,1250,2025-04-23T12:32:42.500,0.531,P
562,1253,2025-04-23T12:32:42.530,0.480,S
562,1279,2025-04-23T12:32:42.790,0.559,S
563,1228,2025-04-23T12:32:42.280,0.443,S
563,1233,2025-04-23T12:32:42.330,0.328,P
563,1250,2025-04-23T12:32:42.500,0.547,P
563,1253,2025-04-23T12:32:42.530,0.455,S
563,1280,2025-04-23T12:32:42.800,0.570,S
564,1228,2025-04-23T12:32:42.280,0.445,S
564,1233,2025-04-23T12:32:42.330,0.328,P
564,1250,2025-04-23T12:32:42.500,0.559,P
564,1253,2025-04-23T12:32:42.530,0.430,S
564,1280,2025-04-23T12:32:42.800,0.574,S
565,1228,2025-04-23T12:32:42.280,0.447,S
565,1233,2025-04-23T12:32:42.330,0.328,P
565,1250,2025-04-23T12:32:42.500,0.574,P
565,1253,2025-04-23T12:32:42.530,0.406,S
565,1280,2025-04-23T12:32:42.800,0.574,S
566,1228,2025-04-23T12:32:42.280,0.447,S
566,1233,2025-04-23T12:32:42.330,0.328,P
566,1250,2025-04-23T12:32:42.500,0.586,P
566,1253,2025-04-23T12:32:42.530,0.389,S
566,1279,2025-04-23T12:32:42.790,0.582,S
567,1228,2025-04-23T12:32:42.280,0.447,S
567,1233,2025-04-23T12:32:42.330,0.328,P
567,1250,2025-04-23T12:32:42.500,0.590,P
567,1253,2025-04-23T12:32:42.530,0.383,S
567,1279,2025-04-23T12:32:42.790,0.578,S
568,1228,2025-04-23T12:32:42.280,0.445,S
568,1233,2025-04-23T12:32:42.330,0.328,P
568,1253,2025-04-23T12:32:42.530,0.383,S
568,1256,2025-04-23T12:32:42.560,0.602,P
568,1279,2025-04-23T12:32:42.790,0.543,S
569,1228,2025-04-23T12:32:42.280,0.443,S
569,1233,2025-04-23T12:32:42.330,0.328,P
569,1252,2025-04-23T12:32:42.520,0.387,S
569,1256,2025-04-23T12:32:42.560,0.633,P
569,1265,2025-04-23T12:32:42.650,0.369,S
569,1278,2025-04-23T12:32:42.780,0.475,S
570,1228,2025-04-23T12:32:42.280,0.447,S
570,1233,2025-04-23T12:32:42.330,0.328,P
570,1252,2025-04-23T12:32:42.520,0.400,S
570,1256,2025-04-23T12:32:42.560,0.676,P
570,1265,2025-04-23T12:32:42.650,0.381,S
570,1278,2025-04-23T12:32:42.780,0.381,S
571,1228,2025-04-23T12:32:42.280,0.447,S
571,1233,2025-04-23T12:32:42.330,0.328,P
571,1252,2025-04-23T12:32:42.520,0.400,S
571,1256,2025-04-23T12:32:42.560,0.715,P
571,1265,2025-04-23T12:32:42.650,0.393,S
572,1228,2025-04-23T12:32:42.280,0.449,S
572,1233,2025-04-23T12:32:42.330,0.328,P
572,1252,2025-04-23T12:32:42.520,0.395,S
572,1256,2025-04-23T12:32:42.560,0.746,P
572,1265,2025-04-23T12:32:42.650,0.400,S
573,1229,2025-04-23T12:32:42.290,0.453,S
573,1233,2025-04-23T12:32:42.330,0.328,P
573,1251,2025-04-23T12:32:42.510,0.391,S
573,1256,2025-04-23T12:32:42.560,0.777,P
573,1265,2025-04-23T12:32:42.650,0.408,S
574,1229,2025-04-23T12:32:42.290,0.451,S
574,1233,2025-04-23T12:32:42.330,0.328,P
574,1251,2025-04-23T12:32:42.510,0.383,S
574,1256,2025-04-23T12:32:42.560,0.801,P
574,1265,2025-04-23T12:32:42.650,0.414,S
575,1229,2025-04-23T12:32:42.290,0.451,S
575,1233,2025-04-23T12:32:42.330,0.328,P
575,1251,2025-04-23T12:32:42.510,0.373,S
575,1256,2025-04-23T12:32:42.560,0.828,P
575,1265,2025-04-23T12:32:42.650,0.420,S
576,1228,2025-04-23T12:32:42.280,0.449,S
576,1233,2025-04-23T12:32:42.330,0.328,P
576,1251,2025-04-23T12:32:42.510,0.361,S
576,1256,2025-04-23T12:32:42.560,0.840,P
576,1265,2025-04-23T12:32:42.650,0.426,S
577,1228,2025-04-23T12:32:42.280,0.445,S
577,1233,2025-04-23T12:32:42.330,0.328,P
577,1251,2025-04-23T12:32:42.510,0.342,S
577,1256,2025-04-23T12:32:42.560,0.840,P
577,1264,2025-04-23T12:32:42.640,0.432,S
578,1228,2025-04-23T12:32:42.280,0.447,S
578,1233,2025-04-23T12:32:42.330,0.328,P
578,1251,2025-04-23T12:32:42.510,0.330,S
578,1256,2025-04-23T12:32:42.560,0.840,P
578,1264,2025-04-23T12:32:42.640,0.441,S
579,1228,2025-04-23T12:32:42.280,0.447,S
579,1233,2025-04-23T12:32:42.330,0.328,P
579,1256,2025-04-23T12:32:42.560,0.836,P
579,1264,2025-04-23T12:32:42.640,0.449,S
580,1228,2025-04-23T12:32:42.280,0.447,S
580,1233,2025-04-23T12:32:42.330,0.328,P
580,1256,2025-04-23T12:32:42.560,0.836,P
580,1264,2025-04-23T12:32:42.640,0.465,S
581,1228,2025-04-23T12:32:42.280,0.449,S
581,1233,2025-04-23T12:32:42.330,0.328,P
581,1256,2025-04-23T12:32:42.560,0.832,P
581,1264,2025-04-23T12:32:42.640,0.480,S
582,1228,2025-04-23T12:32:42.280,0.447,S
582,1233,2025-04-23T12:32:42.330,0.328,P
582,1256,2025-04-23T12:32:42.560,0.828,P
582,1264,2025-04-23T12:32:42.640,0.500,S
583,1228,2025-04-23T12:32:42.280,0.449,S
583,1233,2025-04-23T12:32:42.330,0.328,P
583,1256,2025-04-23T12:32:42.560,0.824,P
583,1264,2025-04-23T12:32:42.640,0.527,S
584,1228,2025-04-23T12:32:42.280,0.447,S
584,1233,2025-04-23T12:32:42.330,0.328,P
584,1256,2025-04-23T12:32:42.560,0.824,P
584,1264,2025-04-23T12:32:42.640,0.551,S
585,1228,2025-04-23T12:32:42.280,0.445,S
585,1233,2025-04-23T12:32:42.330,0.328,P
585,1250,2025-04-23T12:32:42.500,0.338,S
585,1256,2025-04-23T12:32:42.560,0.832,P
585,1264,2025-04-23T12:32:42.640,0.574,S
585,1287,2025-04-23T12:32:42.870,0.303,S
586,1229,2025-04-23T12:32:42.290,0.449,S
586,1233,2025-04-23T12:32:42.330,0.328,P
586,1256,2025-04-23T12:32:42.560,0.840,P
586,1264,2025-04-23T12:32:42.640,0.594,S
586,1287,2025-04-23T12:32:42.870,0.314,S
587,1229,2025-04-23T12:32:42.290,0.453,S
587,1233,2025-04-23T12:32:42.330,0.328,P
587,1251,2025-04-23T12:32:42.510,0.352,S
587,1256,2025-04-23T12:32:42.560,0.848,P
587,1264,2025-04-23T12:32:42.640,0.594,S
587,1287,2025-04-23T12:32:42.870,0.326,S
588,1229,2025-04-23T12:32:42.290,0.455,S
588,1233,2025-04-23T12:32:42.330,0.328,P
588,1250,2025-04-23T12:32:42.500,0.354,S
588,1256,2025-04-23T12:32:42.560,0.859,P
588,1264,2025-04-23T12:32:42.640,0.566,S
588,1287,2025-04-23T12:32:42.870,0.336,S
589,1229,2025-04-23T12:32:42.290,0.459,S
589,1233,2025-04-23T12:32:42.330,0.328,P
589,1250,2025-04-23T12:32:42.500,0.355,S
589,1256,2025-04-23T12:32:42.560,0.867,P
589,1264,2025-04-23T12:32:42.640,0.516,S
589,1287,2025-04-23T12:32:42.870,0.340,S
590,1229,2025-04-23T12:32:42.290,0.457,S
590,1233,2025-04-23T12:32:42.330,0.328,P
590,1250,2025-04-23T12:32:42.500,0.354,S
590,1256,2025-04-23T12:32:42.560,0.871,P
590,1265,2025-04-23T12:32:42.650,0.457,S
590,1287,2025-04-23T12:32:42.870,0.354,S
591,1229,2025-04-23T12:32:42.290,0.457,S
591,1233,2025-04-23T12:32:42.330,0.328,P
591,1250,2025-04-23T12:32:42.500,0.348,S
591,1256,2025-04-23T12:32:42.560,0.883,P
591,1265,2025-04-23T12:32:42.650,0.402,S
591,1286,2025-04-23T12:32:42.860,0.369,S
592,1229,2025-04-23T12:32:42.290,0.455,S
592,1233,2025-04-23T12:32:42.330,0.328,P
592,1250,2025-04-23T12:32:42.500,0.342,S
592,1256,2025-04-23T12:32:42.560,0.883,P
592,1265,2025-04-23T12:32:42.650,0.363,S
592,1286,2025-04-23T12:32:42.860,0.396,S
593,1229,2025-04-23T12:32:42.290,0.451,S
593,1233,2025-04-23T12:32:42.330,0.328,P
593,1250,2025-04-23T12:32:42.500,0.334,S
593,1256,2025-04-23T12:32:42.560,0.875,P
593,1265,2025-04-23T12:32:42.650,0.336,S
593,1284,2025-04-23T12:32:42.840,0.441,S
594,1228,2025-04-23T12:32:42.280,0.449,S
594,1233,2025-04-23T12:32:42.330,0.328,P
594,1256,2025-04-23T12:32:42.560,0.859,P
594,1265,2025-04-23T12:32:42.650,0.324,S
594,1282,2025-04-23T12:32:42.820,0.512,S
